"_raw","_time",action,app,bunit,bytes,"bytes_in","bytes_out",category,"change_type",city,cookie,country,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dest,"dest_asset_id","dest_asset_tag","dest_bunit","dest_category","dest_city","dest_country","dest_dns","dest_ip","dest_is_expected","dest_lat","dest_long","dest_mac","dest_nt_host","dest_owner","dest_pci_domain","dest_port","dest_priority","dest_requires_av","dest_service","dest_should_timesync","dest_should_update",dns,duration,enabled,eventtype,"form_data",host,"http_comment","http_content_type","http_method","http_user_agent","ids_type",index,ip,"is_expected",lat,linecount,long,mac,"nt_host",object,"object_category",owner,"pci_domain",priority,product,protocol,"protocol_name",punct,range,"requires_av",server,severity,"should_timesync","should_update",site,source,sourcetype,"splunk_server","splunk_server_group",src,"src_asset_id","src_asset_tag","src_bunit","src_category","src_city","src_country","src_dns","src_ip","src_is_expected","src_lat","src_long","src_mac","src_nt_host","src_owner","src_pci_domain","src_port","src_priority","src_requires_av","src_service","src_should_timesync","src_should_update",status,"status_description",tag,"tag::action","tag::app","tag::dest_requires_av","tag::dest_should_timesync","tag::dest_should_update","tag::eventtype","tag::is_expected","tag::requires_av","tag::should_timesync","tag::should_update","tag::sourcetype","tag::user_category","tag::user_identity_tag","tag::user_watchlist","threat_intel_source","time_taken",timeendpos,timestamp,timestartpos,transport,"uri_path","uri_query",url,user,"user_bunit","user_category","user_email","user_endDate","user_first","user_identity","user_identity_tag","user_last","user_managedBy","user_nick","user_phone","user_phone2","user_prefix","user_priority","user_startDate","user_suffix","user_type","user_watchlist","user_work_city","user_work_country","user_work_lat","user_work_long",vendor,"vendor_product"
"{""timestamp"":""2020-03-02T18:57:49"",""dest_ip"":""153.132.158.227"",""src_port"":""32816"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":8765,""bytes_out"":3000,""bytes"":11765,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""242.152.20.187"",""uri_path"":""/its/webDtParentPaths.htm"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""www.netinfoseco.com"",""http_user_agent"":""Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.1; .NET CLR 1.1.4322)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""aseykoski"" }
","2020-03-02T18:57:49.000+0000",allowed,http,,11765,8765,3000,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"153.132.158.227",,,,,,,,"153.132.158.227",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.1; .NET CLR 1.1.4322)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.netinfoseco.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"242.152.20.187",,,,,,,,"242.152.20.187",false,,,"00:50:56:94:3A:AF",,,untrust,32816,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T18:57:49",,tcp,"/its/webDtParentPaths.htm","c=900002774","http://www.netinfoseco.com/its/webDtParentPaths.htm",aseykoski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T18:57:48    "",""dest_ip"":""26.200.141.45"",""src_port"":43058,""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""150.54.134.75"",""uri_path"":""/restful-uri-design/"",""site"":""www.readvegavulcan.com"",""http_user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-03-02T18:57:48.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,18,2,57,march,48,monday,2020,local,"26.200.141.45",,,,,,,,"26.200.141.45",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"prd-p-wscljqrl7jlq","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.readvegavulcan.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"150.54.134.75",,,,,,,,"150.54.134.75",false,,,"00:50:56:93:3C:AA",,,untrust,43058,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,37,"2020-03-02T18:57:48    ",14,tcp,"/restful-uri-design/",,"http://www.readvegavulcan.com:9080/restful-uri-design/",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T18:57:33    "",""dest_ip"":""123.65.12.47"",""src_port"":64032,""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""156.130.103.124"",""uri_path"":""/its/webDtParentPaths.htm"",""site"":""cemi.socionet.ru"",""http_user_agent"":""Opera/9.20 (Windows NT 6.0; U; en)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-03-02T18:57:33.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,18,2,57,march,33,monday,2020,local,"123.65.12.47",,,,,,,,"123.65.12.47",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"prd-p-wscljqrl7jlq","HTTP/1.1 200 OK","application/json",POST,"Opera/9.20 (Windows NT 6.0; U; en)",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"cemi.socionet.ru","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"156.130.103.124",,,,,,,,"156.130.103.124",false,,,"00:50:56:93:3C:AA",,,untrust,64032,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,37,"2020-03-02T18:57:33    ",14,tcp,"/its/webDtParentPaths.htm",,"http://cemi.socionet.ru:9080/its/webDtParentPaths.htm",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T18:57:10"",""dest_ip"":""36.31.79.78"",""src_port"":""39539"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""24.61.242.248"",""uri_path"":"""",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""www.newtimesrocks.com"",""http_user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""agasiewski"" }
","2020-03-02T18:57:10.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"36.31.79.78",,,,,,,,"36.31.79.78",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.newtimesrocks.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"24.61.242.248",,,,,,,,"24.61.242.248",false,,,"00:50:56:94:3A:AF",,,untrust,39539,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T18:57:10",,tcp,"","c=900002774","http://www.newtimesrocks.com",agasiewski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T18:57:08"",""dest_ip"":""146.121.48.47"",""src_port"":""8455"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":8765,""bytes_out"":3000,""bytes"":11765,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""136.62.133.184"",""uri_path"":""/cart/additem"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""Simplyhired.com"",""http_user_agent"":""Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.1; .NET CLR 1.1.4322)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""aseykoski"" }
","2020-03-02T18:57:08.000+0000",allowed,http,,11765,8765,3000,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"146.121.48.47",,,,,,,,"146.121.48.47",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.1; .NET CLR 1.1.4322)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"Simplyhired.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"136.62.133.184",,,,,,,,"136.62.133.184",false,,,"00:50:56:94:3A:AF",,,untrust,8455,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T18:57:08",,tcp,"/cart/additem","c=900002774","http://Simplyhired.com/cart/additem",aseykoski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T18:57:07"",""dest_ip"":""15.250.122.247"",""src_port"":""44545"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":8765,""bytes_out"":3000,""bytes"":11765,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""15.174.147.29"",""uri_path"":"""",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""www.newtimesrocks.com"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""aseykoski"" }
","2020-03-02T18:57:07.000+0000",allowed,http,,11765,8765,3000,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"15.250.122.247",,,,,,,,"15.250.122.247",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.newtimesrocks.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"15.174.147.29",,,,,,,,"15.174.147.29",false,,,"00:50:56:94:3A:AF",,,untrust,44545,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T18:57:07",,tcp,"","c=900002774","http://www.newtimesrocks.com",aseykoski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T18:56:59"",""dest_ip"":""204.108.38.235"",""src_port"":""58068"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""16.158.249.236"",""uri_path"":""/~kozdron/Teaching/Regina/revised_lecture1.pdf"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""www.civiljustice.info"",""http_user_agent"":""Googlebot/2.1 ( http://www.googlebot.com/bot.html)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""agasiewski"" }
","2020-03-02T18:56:59.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"204.108.38.235",,,,,,,,"204.108.38.235",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Googlebot/2.1 ( http://www.googlebot.com/bot.html)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.civiljustice.info","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"16.158.249.236",,,,,,,,"16.158.249.236",false,,,"00:50:56:94:3A:AF",,,untrust,58068,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T18:56:59",,tcp,"/~kozdron/Teaching/Regina/revised_lecture1.pdf","c=900002774","http://www.civiljustice.info/~kozdron/Teaching/Regina/revised_lecture1.pdf",agasiewski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T18:56:09    "",""dest_ip"":""0.150.52.229"",""src_port"":54746,""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""236.19.190.24"",""uri_path"":""/wiki/Uniform_resource_identifier"",""site"":""press.epoka.edu.al"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-03-02T18:56:09.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,18,2,56,march,9,monday,2020,local,"0.150.52.229",,,,,,,,"0.150.52.229",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"prd-p-wscljqrl7jlq","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"press.epoka.edu.al","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"236.19.190.24",,,,,,,,"236.19.190.24",false,,,"00:50:56:93:3C:AA",,,untrust,54746,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,37,"2020-03-02T18:56:09    ",14,tcp,"/wiki/Uniform_resource_identifier",,"http://press.epoka.edu.al:9080/wiki/Uniform_resource_identifier",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T18:56:08"",""dest_ip"":""223.237.10.112"",""src_port"":""42549"",""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""79.231.183.245"",""uri_path"":""/cart/additem"",""site"":""www.intragalactiva.com"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-03-02T18:56:08.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"223.237.10.112",,,,,,,,"223.237.10.112",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.intragalactiva.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"79.231.183.245",,,,,,,,"79.231.183.245",false,,,"00:50:56:93:3C:AA",,,untrust,42549,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,,"none
2020-03-02T18:56:08",,tcp,"/cart/additem",,"http://www.intragalactiva.com:9080/cart/additem",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T18:56:04    "",""dest_ip"":""234.45.136.182"",""src_port"":31025,""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""36.219.102.22"",""uri_path"":""/reference/android/graphics/Path.html"",""site"":""www.netinfoseco.com"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-03-02T18:56:04.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,18,2,56,march,4,monday,2020,local,"234.45.136.182",,,,,,,,"234.45.136.182",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"prd-p-wscljqrl7jlq","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.netinfoseco.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"36.219.102.22",,,,,,,,"36.219.102.22",false,,,"00:50:56:93:3C:AA",,,untrust,31025,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,37,"2020-03-02T18:56:04    ",14,tcp,"/reference/android/graphics/Path.html",,"http://www.netinfoseco.com:9080/reference/android/graphics/Path.html",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T18:55:54"",""dest_ip"":""196.186.222.231"",""src_port"":""52477"",""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""216.107.69.61"",""uri_path"":""/its/webDtParentPaths.htm"",""site"":""www.civiljustice.info"",""http_user_agent"":""Mozilla/5.0 (compatible; KoepaBot BETA; http://www.koepa.nl/bot.html)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-03-02T18:55:54.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"196.186.222.231",,,,,,,,"196.186.222.231",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (compatible; KoepaBot BETA; http://www.koepa.nl/bot.html)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.civiljustice.info","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"216.107.69.61",,,,,,,,"216.107.69.61",false,,,"00:50:56:93:3C:AA",,,untrust,52477,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,,"none
2020-03-02T18:55:54",,tcp,"/its/webDtParentPaths.htm",,"http://www.civiljustice.info:9080/its/webDtParentPaths.htm",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T18:55:35    "",""dest_ip"":""186.253.79.156"",""src_port"":26133,""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""207.125.226.12"",""uri_path"":""/graphics/image.png"",""site"":""www.ucm.es"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-03-02T18:55:35.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,18,2,55,march,35,monday,2020,local,"186.253.79.156",,,,,,,,"186.253.79.156",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"prd-p-wscljqrl7jlq","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.ucm.es","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"207.125.226.12",,,,,,,,"207.125.226.12",false,,,"00:50:56:93:3C:AA",,,untrust,26133,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,37,"2020-03-02T18:55:35    ",14,tcp,"/graphics/image.png",,"http://www.ucm.es:9080/graphics/image.png",,,,,,,,,,,,,,,,,,,,,,,,,
