"_raw","_time",action,app,bunit,bytes,"bytes_in","bytes_out",category,"change_type",city,cookie,country,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dest,"dest_asset_id","dest_asset_tag","dest_bunit","dest_category","dest_city","dest_country","dest_dns","dest_ip","dest_is_expected","dest_lat","dest_long","dest_mac","dest_nt_host","dest_owner","dest_pci_domain","dest_port","dest_priority","dest_requires_av","dest_service","dest_should_timesync","dest_should_update",dns,duration,enabled,eventtype,"form_data",host,"http_comment","http_content_length","http_content_type","http_method","http_referrer","http_user_agent","ids_type",index,ip,"is_expected",lat,linecount,long,mac,"nt_host",object,"object_category",owner,"pci_domain",priority,product,protocol,"protocol_name",punct,range,"requires_av",server,severity,"should_timesync","should_update",site,source,sourcetype,"splunk_server","splunk_server_group",src,"src_asset_id","src_asset_tag","src_bunit","src_category","src_city","src_country","src_dns","src_ip","src_is_expected","src_lat","src_long","src_mac","src_nt_host","src_owner","src_pci_domain","src_port","src_priority","src_requires_av","src_service","src_should_timesync","src_should_update",status,"status_description",tag,"tag::action","tag::app","tag::dest_requires_av","tag::dest_should_timesync","tag::dest_should_update","tag::eventtype","tag::is_expected","tag::requires_av","tag::should_timesync","tag::should_update","tag::sourcetype","tag::user_category","tag::user_identity_tag","tag::user_watchlist","threat_intel_source","time_taken",timeendpos,timestamp,timestartpos,transport,"uri_path","uri_query",url,user,"user_bunit","user_category","user_email","user_endDate","user_first","user_identity","user_identity_tag","user_last","user_managedBy","user_nick","user_phone","user_phone2","user_prefix","user_priority","user_startDate","user_suffix","user_type","user_watchlist","user_work_city","user_work_country","user_work_lat","user_work_long",vendor,"vendor_product"
"{""timestamp"":""2020-04-29T13:11:25"",""dest_ip"":""91.112.48.144"",""src_port"":""34246"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""107.243.57.4"",""uri_path"":""/wiki/Uniform_resource_identifier"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""monster.com"",""http_user_agent"":""Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.1; .NET CLR 1.1.4322)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:11:25.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"91.112.48.144",,,,,,,,"91.112.48.144",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",GET,,"Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.1; .NET CLR 1.1.4322)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"monster.com","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"107.243.57.4",,,,,,,,"107.243.57.4",false,,,"00:50:56:94:3A:AF",,,untrust,34246,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:11:25",,tcp,"/wiki/Uniform_resource_identifier","c=900002774","http://monster.com/wiki/Uniform_resource_identifier",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:11:23"",""dest_ip"":""201.235.37.5"",""src_port"":""51619"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""185.69.181.230"",""uri_path"":""/cd/E19798-01/821-1841/ginpw/"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""monster.com"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:11:23.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"201.235.37.5",,,,,,,,"201.235.37.5",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",GET,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"monster.com","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"185.69.181.230",,,,,,,,"185.69.181.230",false,,,"00:50:56:94:3A:AF",,,untrust,51619,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:11:23",,tcp,"/cd/E19798-01/821-1841/ginpw/","c=900002774","http://monster.com/cd/E19798-01/821-1841/ginpw/",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:11:22"",""dest_ip"":""131.183.70.136"",""src_port"":""51369"",""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""66.238.248.153"",""uri_path"":""/wiki/Uniform_resource_identifier"",""site"":""drtbalu.entscholar.net"",""http_user_agent"":""Mozilla/5.0 (compatible; KoepaBot BETA; http://www.koepa.nl/bot.html)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:11:22.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"131.183.70.136",,,,,,,,"131.183.70.136",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 200 OK",,"application/json",POST,,"Mozilla/5.0 (compatible; KoepaBot BETA; http://www.koepa.nl/bot.html)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"drtbalu.entscholar.net","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"66.238.248.153",,,,,,,,"66.238.248.153",false,,,"00:50:56:93:3C:AA",,,untrust,51369,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,,"none
2020-04-29T13:11:22",,tcp,"/wiki/Uniform_resource_identifier",,"http://drtbalu.entscholar.net:9080/wiki/Uniform_resource_identifier",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:11:22"",""dest_ip"":""214.210.64.75"",""src_port"":""59585"",""dest_port"":80,""src_mac"":""00:50:69:45:7D:D3"",""dest_mac"":""00:2C:4B:A0:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 302 Found"",""status"":302,""src_ip"":""57.91.233.41"",""uri_path"":""/customer/query"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""localhost:10001"",""http_user_agent"":""Python-httplib2/0.7.0 (gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:11:22.000+0000",,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"214.210.64.75",,,,,,,,"214.210.64.75",false,,,"00:2C:4B:A0:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 302 Found",,"application/json",GET,,"Python-httplib2/0.7.0 (gzip)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"localhost:10001","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"57.91.233.41",,,,,,,,"57.91.233.41",false,,,"00:50:69:45:7D:D3",,,untrust,59585,,false,,false,false,302,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:11:22",,tcp,"/customer/query","c=900002774","http://localhost:10001/customer/query",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:11:21    "",""dest_ip"":""214.210.64.75"",""src_port"":64372,""dest_port"":80,""src_mac"":""00:50:69:45:7D:D3"",""dest_mac"":""00:2C:4B:A0:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 302 Found"",""status"":302,""src_ip"":""244.61.205.232"",""uri_path"":""/customer/query"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""localhost:10001"",""http_user_agent"":""Python-httplib2/0.7.0 (gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-04-29T13:11:21.000+0000",,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,13,29,11,april,21,wednesday,2020,local,"214.210.64.75",,,,,,,,"214.210.64.75",false,,,"00:2C:4B:A0:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","prd-p-vlsz2bsdkqf8","HTTP/1.1 302 Found",,"application/json",GET,,"Python-httplib2/0.7.0 (gzip)",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"localhost:10001","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"244.61.205.232",,,,,,,,"244.61.205.232",false,,,"00:50:69:45:7D:D3",,,untrust,64372,,false,,false,false,302,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,37,"2020-04-29T13:11:21    ",14,tcp,"/customer/query","c=900002774","http://localhost:10001/customer/query",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:11:18    "",""dest_ip"":""66.33.126.50"",""src_port"":36161,""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""151.193.97.221"",""uri_path"":""/reference/android/graphics/Path.html"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""www.ucm.es"",""http_user_agent"":""msnbot-Products/1.0 (+http://search.msn.com/msnbot.htm)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-04-29T13:11:18.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,13,29,11,april,18,wednesday,2020,local,"66.33.126.50",,,,,,,,"66.33.126.50",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","prd-p-vlsz2bsdkqf8","HTTP/1.1 200 OK",,"application/json",GET,,"msnbot-Products/1.0 (+http://search.msn.com/msnbot.htm)",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.ucm.es","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"151.193.97.221",,,,,,,,"151.193.97.221",false,,,"00:50:56:94:3A:AF",,,untrust,36161,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,37,"2020-04-29T13:11:18    ",14,tcp,"/reference/android/graphics/Path.html","c=900002774","http://www.ucm.es/reference/android/graphics/Path.html",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:11:18"",""dest_ip"":""80.88.84.144"",""src_port"":""33048"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""165.147.148.15"",""uri_path"":""/startsession"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""drtbalu.entscholar.net"",""http_user_agent"":""Mozilla/5.0 (compatible; KoepaBot BETA; http://www.koepa.nl/bot.html)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:11:18.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"80.88.84.144",,,,,,,,"80.88.84.144",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",GET,,"Mozilla/5.0 (compatible; KoepaBot BETA; http://www.koepa.nl/bot.html)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"drtbalu.entscholar.net","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"165.147.148.15",,,,,,,,"165.147.148.15",false,,,"00:50:56:94:3A:AF",,,untrust,33048,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:11:18",,tcp,"/startsession","c=900002774","http://drtbalu.entscholar.net/startsession",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:11:16"",""dest_ip"":""127.0.0.1"",""src_port"":58617,""dest_port"":8065,""src_mac"":""00:50:57:92:3D:AB"",""dest_mac"":""00:1C:17:00:01:30"",""bytes_in"":4896,""bytes_out"":1473,""bytes"":6369,""time_taken"":96639,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 404 Not Found"",""status"":404,""src_ip"":""127.0.0.1"",""uri_path"":""/en-US/static/@231406/js/contrib/require_dev_config.js"",""site"":""sc-db-centos2.sv.splunk.com:8000"",""http_referrer"":""https://sc-db-centos2.sv.splunk.com:8000/en-US/app/SplunkEnterpriseSecuritySuite/incident_review"",""http_user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0"",""http_content_type"":""text/html;charset=utf-8"",""http_content_length"":1284,""server"":""CherryPy/3.1.2"",""cookie"":""session=0454b151-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:11:16.000+0000",blocked,http,,6369,4896,1473,,,,"session=0454b151-81aa-4a18-8474-572618e071f4",,,,,,,,,,"127.0.0.1",,,,,,,,"127.0.0.1",false,,,"00:1C:17:00:01:30",,,untrust,8065,,false,,false,false,,96639,,"stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 404 Not Found",1284,"text/html;charset=utf-8",GET,"https://sc-db-centos2.sv.splunk.com:8000/en-US/app/SplunkEnterpriseSecuritySuite/incident_review","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":,"""":,"""":"":::::"","""":"":::::"",",,,"CherryPy/3.1.2",,,,"sc-db-centos2.sv.splunk.com:8000","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"127.0.0.1",,,,,,,,"127.0.0.1",false,,,"00:50:57:92:3D:AB",,,untrust,58617,,false,,false,false,404,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,96639,,"none
2020-04-29T13:11:16",,tcp,"/en-US/static/@231406/js/contrib/require_dev_config.js",,"http://sc-db-centos2.sv.splunk.com:8000:8065/en-US/static/@231406/js/contrib/require_dev_config.js",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2014-10-22T16:26:50"",""dest_ip"":""214.210.64.75"",""src_port"":5330,""dest_port"":80,""src_mac"":""00:52:59:92:3C:AA"",""dest_mac"":""00:2C:4B:A0:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 404 Not Found"",""status"":404,""src_ip"":""58.101.53.191"",""uri_path"":""/query"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""localhost:10001"",""http_user_agent"":""Python-httplib2(gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-04-29T13:11:15.000+0000",blocked,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,13,29,11,april,15,wednesday,2020,local,"214.210.64.75",,,,,,,,"214.210.64.75",false,,,"00:2C:4B:A0:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","prd-p-vlsz2bsdkqf8","HTTP/1.1 404 Not Found",,"application/json",GET,,"Python-httplib2(gzip)",,main,,,,1,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":,"""":,"""":"":::::"","""":"":::::"",",,,"CherryPy/3.1.2 WSGI Server",,,,"localhost:10001","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"58.101.53.191",,,,,,,,"58.101.53.191",false,,,"00:52:59:92:3C:AA",,,untrust,5330,,false,,false,false,404,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,33,"2014-10-22T16:26:50",14,tcp,"/query","c=900002774","http://localhost:10001/query",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:11:15    "",""dest_ip"":""212.45.34.21"",""src_port"":57635,""dest_port"":10001,""src_mac"":""00:50:23:92:3D:AC"",""dest_mac"":""00:2A:17:00:01:30"",""bytes_in"":146,""bytes_out"":336,""bytes"":482,""time_taken"":2112249,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 500 Internal Server Error"",""status"":500,""src_ip"":""127.0.0.1"",""uri_path"":""/startsession"",""site"":""localhost:10001"",""http_user_agent"":""Python-httplib2/0.7.0 (gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server""}","2020-04-29T13:11:15.000+0000",blocked,http,,482,146,336,,,,,,13,29,11,april,15,wednesday,2020,local,"212.45.34.21",,,,,,,,"212.45.34.21",false,,,"00:2A:17:00:01:30",,,untrust,10001,,false,,false,false,,2112249,,"err0r nix_errors stream_network_traffic stream_web",,"prd-p-vlsz2bsdkqf8","HTTP/1.1 500 Internal Server Error",,"application/json",GET,,"Python-httplib2/0.7.0 (gzip)",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"localhost:10001","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"127.0.0.1",,,,,,,,"127.0.0.1",false,,,"00:50:23:92:3D:AC",,,untrust,57635,,false,,false,false,500,,"communicate
error
network
web",,,,,,"communicate
error
network
web",,,,,,,,,,2112249,37,"2020-04-29T13:11:15    ",14,tcp,"/startsession",,"http://localhost:10001:10001/startsession",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:11:15"",""dest_ip"":""214.210.64.75"",""src_port"":""56207"",""dest_port"":80,""src_mac"":""00:50:69:45:7D:D3"",""dest_mac"":""00:2C:4B:A0:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 302 Found"",""status"":302,""src_ip"":""192.148.140.48"",""uri_path"":""/customer/query"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""localhost:10001"",""http_user_agent"":""Python-httplib2/0.7.0 (gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:11:15.000+0000",,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"214.210.64.75",,,,,,,,"214.210.64.75",false,,,"00:2C:4B:A0:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 302 Found",,"application/json",GET,,"Python-httplib2/0.7.0 (gzip)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"localhost:10001","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"192.148.140.48",,,,,,,,"192.148.140.48",false,,,"00:50:69:45:7D:D3",,,untrust,56207,,false,,false,false,302,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:11:15",,tcp,"/customer/query","c=900002774","http://localhost:10001/customer/query",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:11:14    "",""dest_ip"":""74.208.171.66"",""src_port"":8535,""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""67.156.245.190"",""uri_path"":""/en/arcgisdesktop/10.0/05700000009000000.htm"",""site"":""ournals.hipatiapress.com"",""http_user_agent"":""msnbot-Products/1.0 (+http://search.msn.com/msnbot.htm)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-04-29T13:11:14.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,13,29,11,april,14,wednesday,2020,local,"74.208.171.66",,,,,,,,"74.208.171.66",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"prd-p-vlsz2bsdkqf8","HTTP/1.1 200 OK",,"application/json",POST,,"msnbot-Products/1.0 (+http://search.msn.com/msnbot.htm)",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"ournals.hipatiapress.com","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"67.156.245.190",,,,,,,,"67.156.245.190",false,,,"00:50:56:93:3C:AA",,,untrust,8535,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,37,"2020-04-29T13:11:14    ",14,tcp,"/en/arcgisdesktop/10.0/05700000009000000.htm",,"http://ournals.hipatiapress.com:9080/en/arcgisdesktop/10.0/05700000009000000.htm",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:11:14    "",""dest_ip"":""193.2.169.141"",""src_port"":16401,""dest_port"":80,""src_mac"":""00:50:56:92:3D:AE"",""dest_mac"":""00:1B:17:00:01:30"",""bytes_in"":148,""bytes_out"":300,""bytes"":448,""time_taken"":89537,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 302 Found"",""status"":302,""src_ip"":""10.141.2.170"",""uri_path"":""/"",""uri_query"":""list=ghlzqtqxnzctvvajwwag"",""form_data"":""list=ghlzqtqxnzctvvajwwag"",""site"":""list.iblocklist.com"",""http_user_agent"":""Python-urllib/2.7"",""http_content_type"":""text/plain"",""http_content_length"":0,""server"":""Apache/2.2.22 (Ubuntu)""}","2020-04-29T13:11:14.000+0000",,http,,448,148,300,,,,,,13,29,11,april,14,wednesday,2020,local,"193.2.169.141",,,,,,,,"193.2.169.141",false,,,"00:1B:17:00:01:30",,,untrust,80,,false,,false,false,,89537,,"stream_network_traffic stream_web","list=ghlzqtqxnzctvvajwwag","prd-p-vlsz2bsdkqf8","HTTP/1.1 302 Found",0,"text/plain",GET,,"Python-urllib/2.7",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"Apache/2.2.22 (Ubuntu)",,,,"list.iblocklist.com","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"10.141.2.170",,,,,,,,"10.141.2.170",false,,,"00:50:56:92:3D:AE",,,untrust,16401,,false,,false,false,302,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,89537,37,"2020-04-29T13:11:14    ",14,tcp,"/","list=ghlzqtqxnzctvvajwwag","http://list.iblocklist.com/",,,,,,,,,,,,,,,,,,,,,,,,,
